obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('117',)",3771189628,5,34.36640167,3774706964,3774706965,3771189628,0,internal_timestamp,221.4900055,271710,1562200828,6.877399921,3.436640167,34.00174129,1027.671267,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('118',)",3771189648,5,34.36029816,3774706964,3774706965,3771189648,0,internal_timestamp,226.8300018,284331,1562200848,6.866799831,3.436029816,34.00290161,1027.698194,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('119',)",3771189668,5,34.34220123,3774706964,3774706965,3771189668,0,internal_timestamp,232.1699982,267084,1562200868,6.840899944,3.434220123,34.00599174,1027.72878,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('120',)",3771189688,5,34.3307991,3774706964,3774706965,3771189688,0,internal_timestamp,237.5700073,293744,1562200888,6.824399948,3.43307991,34.00712467,1027.756784,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('121',)",3771189708,5,34.31230164,3774706964,3774706965,3771189708,0,internal_timestamp,242.8300018,270757,1562200908,6.797699928,3.431230164,34.01060121,1027.787412,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('122',)",3771189728,5,34.28979874,3774706964,3774706965,3771189728,0,internal_timestamp,248.1799927,265652,1562200928,6.767300129,3.428979874,34.01327974,1027.818339,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('123',)",3771189748,5,34.27069855,3774706964,3774706965,3771189748,0,internal_timestamp,253.4400024,296148,1562200948,6.741899967,3.427069855,34.01480015,1027.847236,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('124',)",3771189768,5,34.25899887,3774706964,3774706965,3771189768,0,internal_timestamp,258.7000122,293026,1562200968,6.725200176,3.425899887,34.01586478,1027.874553,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('125',)",3771189788,5,34.24769974,3774706964,3774706965,3771189788,0,internal_timestamp,264.0100098,266526,1562200988,6.70720005,3.424769974,34.01863447,1027.90362,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('126',)",3771189808,5,34.24010086,3774706964,3774706965,3771189808,0,internal_timestamp,269.3500061,293201,1562201008,6.695700169,3.424010086,34.01903305,1027.930053,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('127',)",3771189828,5,34.23720169,3774706964,3774706965,3771189828,0,internal_timestamp,274.6199951,289168,1562201028,6.689899921,3.423720169,34.01900658,1027.955034,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('128',)",3771189848,5,34.22919846,3774706964,3774706965,3771189848,0,internal_timestamp,279.9200134,296226,1562201048,6.677000046,3.422919846,34.02036572,1027.98223,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('129',)",3771189868,5,34.22529984,3774706964,3774706965,3771189868,0,internal_timestamp,285.1799927,313130,1562201068,6.669099808,3.422529984,34.02132251,1028.008228,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('130',)",3771189888,5,34.19800186,3774706964,3774706965,3771189888,0,internal_timestamp,290.5700073,289306,1562201088,6.632500172,3.419800186,34.02481468,1028.040812,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('131',)",3771189908,5,34.18669891,3774706964,3774706965,3771189908,0,internal_timestamp,295.8599854,296081,1562201108,6.6177001,3.418669891,34.02441329,1028.066837,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3771189928,5,34.17750168,3774706964,3774706965,3771189928,0,internal_timestamp,301.1700134,293044,1562201128,6.603700161,3.417750168,34.02553627,1028.09404,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3771189948,5,34.15209961,3774706964,3774706965,3771189948,0,internal_timestamp,306.5,292374,1562201148,6.568399906,3.415209961,34.02985589,1028.126812,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3771189968,5,34.12639999,3774706964,3774706965,3771189968,0,internal_timestamp,311.8800049,284601,1562201168,6.536600113,3.412639999,34.03034015,1028.156307,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3771189988,5,34.11930084,3774706964,3774706965,3771189988,0,internal_timestamp,317.230011,287469,1562201188,6.526100159,3.411930084,34.03028725,1028.182286,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3771190008,5,34.11249924,3774706964,3774706965,3771190008,0,internal_timestamp,322.5700073,287584,1562201208,6.515399933,3.411249924,34.03076787,1028.208666,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3771190028,5,34.08100128,3774706964,3774706965,3771190028,0,internal_timestamp,327.9200134,289701,1562201228,6.473100185,3.408100128,34.03526038,1028.242619,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3771190048,5,34.07289886,3774706964,3774706965,3771190048,0,internal_timestamp,333.3200073,284413,1562201248,6.460400105,3.407289886,34.03625453,1028.269952,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3771190068,5,34.04959869,3774706964,3774706965,3771190068,0,internal_timestamp,338.730011,289025,1562201268,6.428599834,3.404959869,34.03936785,1028.301633,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3771190088,5,34.04430008,3774706964,3774706965,3771190088,0,internal_timestamp,344.1600037,289655,1562201288,6.419199944,3.404430008,34.04017665,1028.328499,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('141',)",3771190108,5,34.04040146,3774706964,3774706965,3771190108,0,internal_timestamp,349.5700073,290842,1562201308,6.410999775,3.404040146,34.04135726,1028.355399,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('142',)",3771190128,5,34.00469971,3774706964,3774706965,3771190128,0,internal_timestamp,355.0299988,270891,1562201328,6.363299847,3.400469971,34.0464825,1028.391072,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('143',)",3771190148,5,33.99610138,3774706964,3774706965,3771190148,0,internal_timestamp,360.5,270864,1562201348,6.351200104,3.399610138,34.04628871,1028.417691,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('144',)",3771190168,5,33.9878006,3774706964,3774706965,3771190168,0,internal_timestamp,365.9400024,281200,1562201368,6.337800026,3.39878006,34.047736,1028.445641,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('145',)",3771190188,5,33.97449875,3774706964,3774706965,3771190188,0,internal_timestamp,371.3599854,283188,1562201388,6.318799973,3.397449875,34.04920572,1028.474285,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('146',)",3771190208,5,33.96070099,3774706964,3774706965,3771190208,0,internal_timestamp,376.769989,284950,1562201408,6.299900055,3.396070099,34.05002661,1028.502358,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('147',)",3771190228,5,33.95240021,3774706964,3774706965,3771190228,0,internal_timestamp,382.1600037,288622,1562201428,6.288300037,3.395240021,34.049702,1028.528432,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('148',)",3771190248,5,33.95399857,3774706964,3774706965,3771190248,0,internal_timestamp,387.480011,282643,1562201448,6.28730011,3.395399857,34.04987338,1028.553117,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('149',)",3771190268,5,33.9538002,3774706964,3774706965,3771190268,0,internal_timestamp,392.8900146,283845,1562201468,6.284999847,3.39538002,34.04929592,1028.577801,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('150',)",3771190288,5,33.9518013,3774706964,3774706965,3771190288,0,internal_timestamp,398.230011,284426,1562201488,6.279900074,3.39518013,34.04953845,1028.603193,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('151',)",3771190308,5,33.92860031,3774706964,3774706965,3771190308,0,internal_timestamp,403.6099854,284429,1562201508,6.247600079,3.392860031,34.05325326,1028.635242,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('152',)",3771190328,5,33.91859818,3774706964,3774706965,3771190328,0,internal_timestamp,408.980011,283226,1562201528,6.23360014,3.391859818,34.05343395,1028.661937,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('153',)",3771190348,5,33.91360092,3774706964,3774706965,3771190348,0,internal_timestamp,414.3299866,282339,1562201548,6.225299835,3.391360092,34.05352044,1028.687681,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('154',)",3771190368,5,33.90380096,3774706964,3774706965,3771190368,0,internal_timestamp,419.6799927,279661,1562201568,6.211100101,3.390380096,34.05413489,1028.714649,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('155',)",3771190388,5,33.89410019,3774706964,3774706965,3771190388,0,internal_timestamp,425.0400085,278892,1562201588,6.197299957,3.389410019,34.05445553,1028.741376,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('156',)",3771190408,5,33.88579941,3774706964,3774706965,3771190408,0,internal_timestamp,430.3900146,279298,1562201608,6.183199883,3.388579941,34.05664342,1028.769566,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('157',)",3771190428,5,33.87179947,3774706964,3774706965,3771190428,0,internal_timestamp,435.769989,276848,1562201628,6.164199829,3.387179947,34.05734325,1028.797393,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('158',)",3771190448,5,33.87080002,3774706964,3774706965,3771190448,0,internal_timestamp,441.0899963,287352,1562201648,6.160900116,3.387080002,34.05691645,1028.821902,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('159',)",3771190468,5,33.86349869,3774706964,3774706965,3771190468,0,internal_timestamp,446.4500122,283080,1562201668,6.148600101,3.386349869,34.05841828,1028.849346,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('160',)",3771190488,5,33.85290146,3774706964,3774706965,3771190488,0,internal_timestamp,451.7900085,278297,1562201688,6.132400036,3.385290146,34.06014202,1028.877407,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('161',)",3771190508,5,33.84600067,3774706964,3774706965,3771190508,0,internal_timestamp,457.1099854,285273,1562201708,6.122200012,3.384600067,34.06001277,1028.903093,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('162',)",3771190528,5,33.83610153,3774706964,3774706965,3771190528,0,internal_timestamp,462.4700012,286596,1562201728,6.108200073,3.383610153,34.06030759,1028.929817,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('163',)",3771190548,5,33.81729889,3774706964,3774706965,3771190548,0,internal_timestamp,467.769989,288057,1562201748,6.08220005,3.381729889,34.06266406,1028.959532,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('164',)",3771190568,5,33.81510162,3774706964,3774706965,3771190568,0,internal_timestamp,473.0700073,296387,1562201768,6.077199936,3.381510162,34.0626083,1028.984467,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('165',)",3771190588,5,33.81679916,3774706964,3774706965,3771190588,0,internal_timestamp,478.3900146,284734,1562201788,6.077199936,3.381679916,34.0619037,1029.008295,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('166',)",3771190608,5,33.81100082,3774706964,3774706965,3771190608,0,internal_timestamp,483.730011,282786,1562201808,6.067100048,3.381100082,34.06289784,1029.034935,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('167',)",3771190628,5,33.77370071,3774706964,3774706965,3771190628,0,internal_timestamp,489.0899963,287935,1562201828,6.01639986,3.377370071,34.0692093,1029.071417,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('168',)",3771190648,5,33.74449921,3774706964,3774706965,3771190648,0,internal_timestamp,494.3099976,283854,1562201848,5.976900101,3.374449921,34.07345021,1029.104082,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('169',)",3771190668,5,33.7179985,3774706964,3774706965,3771190668,0,internal_timestamp,499.5400085,290254,1562201868,5.94119978,3.37179985,34.07690544,1029.135646,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('170',)",3771190688,5,33.71490097,3774706964,3774706965,3771190688,0,internal_timestamp,504.769989,283113,1562201888,5.936399937,3.371490097,34.0756708,1029.159301,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('171',)",3771190708,5,33.7173996,3774706964,3774706965,3771190708,0,internal_timestamp,509.980011,289670,1562201908,5.937300205,3.37173996,34.07501911,1029.18253,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('172',)",3771190728,5,33.70959854,3774706964,3774706965,3771190728,0,internal_timestamp,515.210022,291039,1562201928,5.923299789,3.370959854,34.0777243,1029.210524,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('173',)",3771190748,5,33.69440079,3774706964,3774706965,3771190748,0,internal_timestamp,520.4500122,288287,1562201948,5.90170002,3.369440079,34.07973208,1029.23905,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('174',)",3771190768,5,33.65399933,3774706964,3774706965,3771190768,0,internal_timestamp,525.7800293,292023,1562201968,5.847499847,3.365399933,34.08605194,1029.275817,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('175',)",3771190788,5,33.61289978,3774706964,3774706965,3771190788,0,internal_timestamp,531.1099854,290884,1562201988,5.793700218,3.361289978,34.09117247,1029.311565,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('176',)",3771190808,5,33.60400009,3774706964,3774706965,3771190808,0,internal_timestamp,536.4899902,287432,1562202008,5.781300068,3.360400009,34.09095504,1029.337721,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('177',)",3771190828,5,33.54719925,3774706964,3774706965,3771190828,0,internal_timestamp,541.8099976,292813,1562202028,5.701499939,3.354719925,34.10449466,1029.383535,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('178',)",3771190848,5,33.45759964,3774706964,3774706965,3771190848,0,internal_timestamp,547.0999756,289278,1562202048,5.588699818,3.345759964,34.11417971,1029.430547,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('179',)",3771190868,5,33.42219925,3774706964,3774706965,3771190868,0,internal_timestamp,552.4500122,285917,1562202068,5.543300152,3.342219925,34.1172158,1029.463526,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('180',)",3771190888,5,33.39429855,3774706964,3774706965,3771190888,0,internal_timestamp,557.7700195,286138,1562202088,5.50579977,3.339429855,34.12078981,1029.495727,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('181',)",3771190908,5,33.36569977,3774706964,3774706965,3771190908,0,internal_timestamp,563.1300049,294385,1562202108,5.467100143,3.336569977,34.1247567,1029.528571,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('182',)",3771190928,5,33.32099915,3774706964,3774706965,3771190928,0,internal_timestamp,568.4699707,292483,1562202128,5.404200077,3.332099915,34.13489308,1029.569376,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('183',)",3771190948,5,33.27019882,3774706964,3774706965,3771190948,0,internal_timestamp,572.5300293,291207,1562202148,5.335700035,3.327019882,34.14438168,1029.604508,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('184',)",3771190955,5,33.26819992,3774706964,3774706965,3771190955,0,internal_timestamp,572.5300293,289694,1562202155,5.333600044,3.326819992,34.14423082,1029.604666,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('185',)",3771190989,5,33.26259995,3774706964,3774706965,3771190989,0,internal_timestamp,573.3300171,823369,1562202188,5.328800201,3.326259995,34.1423118,1029.607455,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('186',)",3771191029,5,33.26369858,3774706964,3774706965,3771191029,0,internal_timestamp,577.8300171,821155,1562202228,5.328499794,3.326369858,34.14163124,1029.627601,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('187',)",3771191032,5,33.26390076,3774706964,3774706965,3771191032,0,internal_timestamp,577.8300171,822133,1562202231,5.328499794,3.326390076,34.14186181,1029.627783,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('188',)",3771194489,5,33.25630188,3774706964,3774706965,3771194489,0,internal_timestamp,577.0599976,611508,1562205688,5.320000172,3.325630188,34.14219327,1029.62563,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('189',)",3771194509,5,33.25799942,3774706964,3774706965,3771194509,0,internal_timestamp,572.6300049,609759,1562205708,5.325300217,3.325799942,34.14096072,1029.603639,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('190',)",3771194529,5,33.25899887,3774706964,3774706965,3771194529,0,internal_timestamp,567.3900146,611007,1562205728,5.329699993,3.325899887,34.1402481,1029.57846,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('191',)",3771194549,5,33.26070023,3774706964,3774706965,3771194549,0,internal_timestamp,562.1699829,620038,1562205748,5.33409977,3.326070023,34.14032679,1029.553993,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('192',)",3771194569,5,33.27299881,3774706964,3774706965,3771194569,0,internal_timestamp,556.8800049,611817,1562205768,5.355100155,3.327299881,34.13570044,1029.523316,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('193',)",3771194589,5,33.27360153,3774706964,3774706965,3771194589,0,internal_timestamp,551.6300049,610635,1562205788,5.357999802,3.327360153,34.13606248,1029.49913,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('194',)",3771194609,5,33.34830093,3774706964,3774706965,3771194609,0,internal_timestamp,546.4000244,611205,1562205808,5.463200092,3.334830093,34.11722148,1029.446425,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('195',)",3771194629,5,33.38880157,3774706964,3774706965,3771194629,0,internal_timestamp,541.1799927,610443,1562205828,5.51789999,3.338880157,34.11054696,1029.409975,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('196',)",3771194649,5,33.41949844,3774706964,3774706965,3771194649,0,internal_timestamp,535.960022,613448,1562205848,5.558599949,3.341949844,34.10687316,1029.377731,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('197',)",3771194669,5,33.46269989,3774706964,3774706965,3771194669,0,internal_timestamp,530.7299805,608446,1562205868,5.614999771,3.346269989,34.10152959,1029.34202,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('198',)",3771194689,5,33.61349869,3774706964,3774706965,3771194689,0,internal_timestamp,525.4699707,615358,1562205888,5.811500072,3.361349869,34.07674083,1029.271957,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('199',)",3771194709,5,33.64070129,3774706964,3774706965,3771194709,0,internal_timestamp,520.1799927,616004,1562205908,5.843100071,3.364070129,34.07825061,1029.244623,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('200',)",3771194729,5,33.67660141,3774706964,3774706965,3771194729,0,internal_timestamp,514.9500122,615512,1562205928,5.888800144,3.367660141,34.07535729,1029.212174,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('201',)",3771194749,5,33.70230103,3774706964,3774706965,3771194749,0,internal_timestamp,509.75,616107,1562205948,5.921599865,3.370230103,34.07390786,1029.182745,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
