obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('117',)",3660639761,2,31.35919952,3746541034,3746541034,3660639761,0,internal_timestamp,2603.959961,387223,1451650961,1.736899972,3.135919952,34.63635471,1039.669383,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('118',)",3660639772,2,31.35860062,3746541034,3746541034,3660639772,0,internal_timestamp,2601.100098,435345,1451650972,1.737800002,3.135860062,34.63600938,1039.656232,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('119',)",3660639783,2,31.35790062,3746541034,3746541034,3660639783,0,internal_timestamp,2598.189941,395534,1451650983,1.738600016,3.135790062,34.63567041,1039.642876,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('120',)",3660639794,2,31.35759926,3746541034,3746541034,3660639794,0,internal_timestamp,2595.310059,385873,1451650994,1.739500046,3.135759926,34.63570143,1039.629929,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('121',)",3660639805,2,31.35659981,3746541034,3746541034,3660639805,0,internal_timestamp,2592.5,389040,1451651005,1.739899993,3.135659981,34.635374,1039.617084,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('122',)",3660639816,2,31.3560009,3746541034,3746541034,3660639816,0,internal_timestamp,2589.639893,391598,1451651016,1.740499973,3.13560009,34.63535016,1039.604224,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('123',)",3660639827,2,31.35499954,3746541034,3746541034,3660639827,0,internal_timestamp,2586.679932,384208,1451651027,1.740800023,3.135499954,34.63519855,1039.59086,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('124',)",3660639838,2,31.35440063,3746541034,3746541034,3660639838,0,internal_timestamp,2583.820068,388161,1451651038,1.741700053,3.135440063,34.63485488,1039.577707,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('125',)",3660639849,2,31.35350037,3746541034,3746541034,3660639849,0,internal_timestamp,2580.969971,390970,1451651049,1.741600037,3.135350037,34.63520333,1039.56528,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('126',)",3660639860,2,31.35269928,3746541034,3746541034,3660639860,0,internal_timestamp,2578.169922,394613,1451651060,1.742300034,3.135269928,34.63479647,1039.552371,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('127',)",3660639871,2,31.35169983,3746541034,3746541034,3660639871,0,internal_timestamp,2575.27002,398818,1451651071,1.742200017,3.135169983,34.63504699,1039.539644,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('128',)",3660639882,2,31.35040092,3746541034,3746541034,3660639882,0,internal_timestamp,2572.379883,390743,1451651082,1.742599964,3.135040092,34.63439071,1039.526179,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('129',)",3660639893,2,31.34989929,3746541034,3746541034,3660639893,0,internal_timestamp,2569.47998,392338,1451651093,1.742900014,3.134989929,34.63482772,1039.513539,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('130',)",3660639904,2,31.34869957,3746541034,3746541034,3660639904,0,internal_timestamp,2566.610107,394963,1451651104,1.742699981,3.134869957,34.63492507,1039.500838,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('131',)",3660639915,2,31.3477993,3746541034,3746541034,3660639915,0,internal_timestamp,2563.780029,395884,1451651115,1.743000031,3.13477993,34.63483868,1039.488099,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('132',)",3660639926,2,31.34700012,3746541034,3746541034,3660639926,0,internal_timestamp,2560.909912,398170,1451651126,1.743600011,3.134700012,34.63457582,1039.475,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('133',)",3660639937,2,31.3458004,3746541034,3746541034,3660639937,0,internal_timestamp,2558.060059,402326,1451651137,1.743100047,3.13458004,34.63498478,1039.462673,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('134',)",3660639948,2,31.34499931,3746541034,3746541034,3660639948,0,internal_timestamp,2555.189941,394232,1451651148,1.743899941,3.134499931,34.63450669,1039.449375,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('135',)",3660639959,2,31.34399986,3746541034,3746541034,3660639959,0,internal_timestamp,2552.330078,396644,1451651159,1.744199991,3.134399986,34.63431342,1039.436417,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('136',)",3660639970,2,31.34320068,3746541034,3746541034,3660639970,0,internal_timestamp,2549.399902,399091,1451651170,1.744699955,3.134320068,34.63418701,1039.423167,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('137',)",3660639981,2,31.34250069,3746541034,3746541034,3660639981,0,internal_timestamp,2546.51001,401741,1451651181,1.745300055,3.134250069,34.63405698,1039.41008,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('138',)",3660639992,2,31.34180069,3746541034,3746541034,3660639992,0,internal_timestamp,2543.600098,405870,1451651192,1.746199965,3.134180069,34.63361662,1039.396618,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('139',)",3660640002,2,31.34090042,3746541034,3746541034,3660640002,0,internal_timestamp,2540.97998,405869,1451651202,1.746000052,3.134090042,34.63396655,1039.385222,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('140',)",3660640014,2,31.33979988,3746541034,3746541034,3660640014,0,internal_timestamp,2537.840088,409101,1451651214,1.746299982,3.133979988,34.63378343,1039.371018,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('141',)",3660640025,2,31.33889961,3746541034,3746541034,3660640025,0,internal_timestamp,2535.02002,400542,1451651225,1.746799946,3.133889961,34.63348162,1039.358119,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('142',)",3660640036,2,31.33819962,3746541034,3746541034,3660640036,0,internal_timestamp,2532.23999,400640,1451651236,1.747499943,3.133819962,34.63319409,1039.345376,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('143',)",3660640047,2,31.33790016,3746541034,3746541034,3660640047,0,internal_timestamp,2529.310059,401793,1451651247,1.748399973,3.133790016,34.63325786,1039.332205,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('144',)",3660640058,2,31.33729935,3746541034,3746541034,3660640058,0,internal_timestamp,2526.469971,402987,1451651258,1.748999953,3.133729935,34.63322841,1039.319405,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('145',)",3660640069,2,31.33650017,3746541034,3746541034,3660640069,0,internal_timestamp,2523.610107,404158,1451651269,1.749799967,3.133650017,34.63275071,1039.306136,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('146',)",3660640080,2,31.33550072,3746541034,3746541034,3660640080,0,internal_timestamp,2520.929932,405478,1451651280,1.74969995,3.133550072,34.63290225,1039.29429,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('147',)",3660640091,2,31.33440018,3746541034,3746541034,3660640091,0,internal_timestamp,2518.110107,421493,1451651291,1.74969995,3.133440018,34.63288922,1039.281676,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('148',)",3660640102,2,31.33320045,3746541034,3746541034,3660640102,0,internal_timestamp,2515.189941,408158,1451651302,1.74940002,3.133320045,34.63312242,1039.268847,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('149',)",3660640113,2,31.33250046,3746541034,3746541034,3660640113,0,internal_timestamp,2512.330078,410017,1451651313,1.750399947,3.133250046,34.63255447,1039.255477,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('150',)",3660640124,2,31.33180046,3746541034,3746541034,3660640124,0,internal_timestamp,2509.52002,413943,1451651324,1.75090003,3.133180046,34.63249691,1039.242798,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('151',)",3660640135,2,31.33130074,3746541034,3746541034,3660640135,0,internal_timestamp,2506.820068,422740,1451651335,1.75150001,3.133130074,34.63252715,1039.230666,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('152',)",3660640146,2,31.33040047,3746541034,3746541034,3660640146,0,internal_timestamp,2504.090088,411292,1451651346,1.751799941,3.133040047,34.63239903,1039.218318,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('153',)",3660640157,2,31.32939911,3746541034,3746541034,3660640157,0,internal_timestamp,2501.209961,454319,1451651357,1.752099991,3.132939911,34.63221811,1039.205256,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('154',)",3660640168,2,31.3288002,3746541034,3746541034,3660640168,0,internal_timestamp,2498.300049,419094,1451651368,1.753000021,3.13288002,34.63190659,1039.191873,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('155',)",3660640179,2,31.32799912,3746541034,3746541034,3660640179,0,internal_timestamp,2495.47998,427253,1451651379,1.753399968,3.132799912,34.6318376,1039.179152,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('156',)",3660640190,2,31.32760048,3746541034,3746541034,3660640190,0,internal_timestamp,2492.72998,417130,1451651390,1.754500031,3.132760048,34.6314834,1039.166421,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('157',)",3660640200,2,31.32670021,3746541034,3746541034,3660640200,0,internal_timestamp,2490.22998,418195,1451651400,1.754199982,3.132670021,34.63188774,1039.155599,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('158',)",3660640212,2,31.32570076,3746541034,3746541034,3660640212,0,internal_timestamp,2487.379883,415775,1451651412,1.754099965,3.132570076,34.63212357,1039.14305,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('159',)",3660640223,2,31.32509995,3746541034,3746541034,3660640223,0,internal_timestamp,2484.699951,421133,1451651423,1.755200028,3.132509995,34.6314876,1039.130411,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('160',)",3660640234,2,31.32430077,3746541034,3746541034,3660640234,0,internal_timestamp,2481.790039,429980,1451651434,1.755699992,3.132430077,34.63135835,1039.117223,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('161',)",3660640245,2,31.32410049,3746541034,3746541034,3660640245,0,internal_timestamp,2478.850098,416882,1451651445,1.756600022,3.132410049,34.6315542,1039.104098,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('162',)",3660640256,2,31.32320023,3746541034,3746541034,3660640256,0,internal_timestamp,2475.969971,421405,1451651456,1.757300019,3.132320023,34.63107308,1039.090739,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('163',)",3660640267,2,31.32209969,3746541034,3746541034,3660640267,0,internal_timestamp,2473.060059,425975,1451651467,1.757500052,3.132209969,34.63089383,1039.077552,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('164',)",3660640278,2,31.32150078,3746541034,3746541034,3660640278,0,internal_timestamp,2470.169922,441082,1451651478,1.758200049,3.132150078,34.63078934,1039.064441,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('165',)",3660640289,2,31.32069969,3746541034,3746541034,3660640289,0,internal_timestamp,2467.350098,479315,1451651489,1.758700013,3.132069969,34.63061613,1039.051618,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('166',)",3660640300,2,31.31990051,3746541034,3746541034,3660640300,0,internal_timestamp,2464.560059,427058,1451651500,1.758999944,3.131990051,34.630645,1039.039114,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('167',)",3660640311,2,31.31879997,3746541034,3746541034,3660640311,0,internal_timestamp,2461.860107,422008,1451651511,1.75909996,3.131879997,34.63047334,1039.026883,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('168',)",3660640322,2,31.31780052,3746541034,3746541034,3660640322,0,internal_timestamp,2459.060059,432075,1451651522,1.75940001,3.131780052,34.63026066,1039.014143,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('169',)",3660640333,2,31.31739998,3746541034,3746541034,3660640333,0,internal_timestamp,2456.139893,428565,1451651533,1.760100007,3.131739998,34.63041634,1039.001098,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('170',)",3660640344,2,31.31710052,3746541034,3746541034,3660640344,0,internal_timestamp,2453.23999,435688,1451651544,1.761399984,3.131710052,34.63004615,1038.987647,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('171',)",3660640355,2,31.31620026,3746541034,3746541034,3660640355,0,internal_timestamp,2450.360107,439594,1451651555,1.761800051,3.131620026,34.62988786,1038.974577,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('172',)",3660640366,2,31.31520081,3746541034,3746541034,3660640366,0,internal_timestamp,2447.469971,427426,1451651566,1.761800051,3.131520081,34.63004,1038.961759,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('173',)",3660640377,2,31.31399918,3746541034,3746541034,3660640377,0,internal_timestamp,2444.600098,437865,1451651577,1.761800051,3.131399918,34.62993363,1038.948829,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('174',)",3660640388,2,31.31340027,3746541034,3746541034,3660640388,0,internal_timestamp,2441.75,442883,1451651588,1.762500048,3.131340027,34.6298128,1038.935877,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('175',)",3660640399,2,31.3125,3746541034,3746541034,3660640399,0,internal_timestamp,2438.939941,429791,1451651599,1.762599945,3.13125,34.62994294,1038.923384,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('176',)",3660640410,2,31.31189919,3746541034,3746541034,3660640410,0,internal_timestamp,2436.139893,486763,1451651610,1.763900042,3.131189919,34.6291551,1038.910049,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('177',)",3660640421,2,31.31170082,3746541034,3746541034,3660640421,0,internal_timestamp,2433.360107,441010,1451651621,1.764899969,3.131170082,34.62917447,1038.897478,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('178',)",3660640431,2,31.31130028,3746541034,3746541034,3660640431,0,internal_timestamp,2430.709961,472014,1451651631,1.765599966,3.131130028,34.62920331,1038.885536,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('179',)",3660640443,2,31.31010056,3746541034,3746541034,3660640443,0,internal_timestamp,2427.560059,431751,1451651643,1.766199946,3.131010056,34.62859411,1038.87087,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('180',)",3660640454,2,31.30940056,3746541034,3746541034,3660640454,0,internal_timestamp,2424.639893,434221,1451651654,1.766600013,3.130940056,34.62870448,1038.857823,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('181',)",3660640465,2,31.30870056,3746541034,3746541034,3660640465,0,internal_timestamp,2421.830078,436281,1451651665,1.767099977,3.130870056,34.62865546,1038.845131,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('182',)",3660640476,2,31.30750084,3746541034,3746541034,3660640476,0,internal_timestamp,2419.080078,444462,1451651676,1.767199993,3.130750084,34.62838959,1038.832592,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('183',)",3660640487,2,31.30669975,3746541034,3746541034,3660640487,0,internal_timestamp,2416.280029,448198,1451651687,1.767199993,3.130669975,34.62874614,1038.82033,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('184',)",3660640498,2,31.30599976,3746541034,3746541034,3660640498,0,internal_timestamp,2413.399902,462316,1451651698,1.76789999,3.130599976,34.62851792,1038.807152,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('185',)",3660640509,2,31.30529976,3746541034,3746541034,3660640509,0,internal_timestamp,2410.5,436737,1451651709,1.76849997,3.130529976,34.62840638,1038.793991,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('186',)",3660640520,2,31.30380058,3746541034,3746541034,3660640520,0,internal_timestamp,2407.590088,447062,1451651720,1.768300056,3.130380058,34.62816988,1038.780797,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('187',)",3660640531,2,31.30279922,3746541034,3746541034,3660640531,0,internal_timestamp,2405.040039,563493,1451651730,1.76820004,3.130279922,34.62826757,1038.769463,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('188',)",3660640542,2,31.30220032,3746541034,3746541034,3660640542,0,internal_timestamp,2402.030029,478787,1451651742,1.769199967,3.130220032,34.62790691,1038.755555,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('189',)",3660640553,2,31.30179977,3746541034,3746541034,3660640553,0,internal_timestamp,2399.189941,449431,1451651753,1.770400047,3.130179977,34.62749544,1038.742341,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('190',)",3660640565,2,31.30069923,3746541034,3746541034,3660640565,0,internal_timestamp,2396.290039,508735,1451651764,1.770499945,3.130069923,34.62742614,1038.729278,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('191',)",3660640575,2,31.30039978,3746541034,3746541034,3660640575,0,internal_timestamp,2393.399902,448549,1451651775,1.771600008,3.130039978,34.62727078,1038.716053,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('192',)",3660640586,2,31.2996006,3746541034,3746541034,3660640586,0,internal_timestamp,2390.51001,454210,1451651786,1.771900058,3.12996006,34.62735475,1038.703126,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('193',)",3660640596,2,31.2989006,3746541034,3746541034,3660640596,0,internal_timestamp,2387.909912,474185,1451651796,1.772400022,3.12989006,34.62720819,1038.691289,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('194',)",3660640608,2,31.29829979,3746541034,3746541034,3660640608,0,internal_timestamp,2384.76001,454751,1451651808,1.773599982,3.129829979,34.62670042,1038.676607,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('195',)",3660640619,2,31.29770088,3746541034,3746541034,3660640619,0,internal_timestamp,2381.939941,460860,1451651819,1.774199963,3.129770088,34.62667791,1038.663867,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('196',)",3660640629,2,31.29710007,3746541034,3746541034,3660640629,0,internal_timestamp,2379.429932,480372,1451651829,1.774500012,3.129710007,34.62682468,1038.652689,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('197',)",3660640641,2,31.29610062,3746541034,3746541034,3660640641,0,internal_timestamp,2376.26001,452867,1451651841,1.774799943,3.129610062,34.62679816,1038.638417,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('198',)",3660640652,2,31.29529953,3746541034,3746541034,3660640652,0,internal_timestamp,2373.600098,501609,1451651851,1.775500059,3.129529953,34.62634313,1038.626039,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('199',)",3660640663,2,31.29490089,3746541034,3746541034,3660640663,0,internal_timestamp,2370.73999,548988,1451651862,1.77639997,3.129490089,34.62626724,1038.613032,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('200',)",3660640674,2,31.29409981,3746541034,3746541034,3660640674,0,internal_timestamp,2367.590088,468895,1451651874,1.777199984,3.129409981,34.62594196,1038.598544,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
